contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NU260306P00016000,NU,2026-03-06,16.00,put,0.47,0.49,0.44,1067,0.54,10,34,10,2026-02-04,0.49292,-0.29835,0.14420,-0.01335,0.01692,-0.00458
NU260306C00016500,NU,2026-03-06,16.50,call,1.25,1.29,1.19,199,1.39,7,11,3,2026-02-04,0.51243,0.61983,0.15230,-0.01679,0.01858,0.00761
NU260306P00016500,NU,2026-03-06,16.50,put,0.65,0.66,0.61,1175,0.70,20,33,49,2026-02-04,0.48316,-0.37643,0.16103,-0.01421,0.01852,-0.00581
NU260306C00017000,NU,2026-03-06,17.00,call,1.06,1.01,0.90,387,1.11,839,150,37,2026-02-04,0.50267,0.54021,0.16182,-0.01704,0.01937,0.00673
NU260306P00017000,NU,2026-03-06,17.00,put,0.86,0.86,0.83,895,0.90,1,2777,56,2026-02-04,0.46365,-0.46104,0.17550,-0.01410,0.01937,-0.00716
NU260306C00017500,NU,2026-03-06,17.50,call,0.77,0.78,0.66,45,0.89,873,33,27,2026-02-04,0.49292,0.45820,0.16496,-0.01660,0.01936,0.00578
NU260306P00017500,NU,2026-03-06,17.50,put,0.00,1.19,1.10,269,1.27,284,0,75,2026-02-04,0.48316,-0.54377,0.16820,-0.01454,0.01935,-0.00858
NU260306C00018000,NU,2026-03-06,18.00,call,0.53,0.60,0.50,116,0.70,210,22,96,2026-02-04,0.50267,0.38375,0.15569,-0.01620,0.01863,0.00487
NU260306P00018000,NU,2026-03-06,18.00,put,1.45,1.50,1.42,175,1.57,255,12,116,2026-02-04,0.48316,-0.62297,0.16111,-0.01372,0.01853,-0.00995
NU260306C00018500,NU,2026-03-06,18.50,call,0.44,0.45,0.40,1,0.50,500,1,100,2026-02-04,0.49292,0.30917,0.14651,-0.01461,0.01719,0.00396
NU260306P00018500,NU,2026-03-06,18.50,put,0.00,1.88,1.78,11,1.98,197,0,92,2026-02-04,0.50267,-0.68644,0.14455,-0.01314,0.01730,-0.01115
NU260306C00019000,NU,2026-03-06,19.00,call,0.33,0.35,0.27,3,0.43,1252,8,160,2026-02-04,0.50267,0.25116,0.12988,-0.01341,0.01554,0.00323
NU260306P00019000,NU,2026-03-06,19.00,put,0.00,2.26,1.02,1023,3.50,956,0,5,2026-02-04,0.50267,-0.74884,0.12988,-0.01153,0.01554,-0.01234
NU260306C00019500,NU,2026-03-06,19.50,call,0.25,0.25,0.16,116,0.34,915,9,109,2026-02-04,0.50267,0.19736,0.11323,-0.01166,0.01355,0.00255
NU260306P00019500,NU,2026-03-06,19.50,put,0.00,2.62,1.44,1393,3.80,1292,0,2,2026-02-04,0.46365,-0.82494,0.11396,-0.00806,0.01258,-0.01370
NU260306C00020000,NU,2026-03-06,20.00,call,0.39,0.18,0.11,878,0.26,335,0,88,2026-02-04,0.50267,0.15227,0.09601,-0.00987,0.01149,0.00198
NU260306P00020000,NU,2026-03-06,20.00,put,0.00,3.06,1.88,1371,4.25,1274,0,1,2026-02-04,0.46365,-0.86967,0.09367,-0.00621,0.01034,-0.01468
NU260306C00020500,NU,2026-03-06,20.50,call,0.24,0.27,0.08,2029,0.47,1669,0,13,2026-02-04,0.62950,0.17774,0.08475,-0.01360,0.01270,0.00226
NU260306P00020500,NU,2026-03-06,20.50,put,3.30,3.83,3.20,356,4.45,358,2,4,2026-02-04,0.72706,-0.78052,0.08335,-0.01578,0.01443,-0.01406
NU260306C00021000,NU,2026-03-06,21.00,call,0.18,0.01,0.00,0,0.30,1946,0,15,2026-02-04,0.33682,0.01800,0.02694,-0.00124,0.00216,0.00024
NU260306P00021000,NU,2026-03-06,21.00,put,0.00,3.99,2.82,231,5.15,207,0,0,2026-02-04,0.47340,-0.92763,0.05963,-0.00333,0.00672,-0.01625
NU260306C00021500,NU,2026-03-06,21.50,call,0.14,0.01,0.00,0,2.19,2050,0,5,2026-02-04,0.36609,0.01596,0.02236,-0.00122,0.00195,0.00022
NU260306P00021500,NU,2026-03-06,21.50,put,0.00,4.15,3.30,231,5.00,203,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.00214,0.00000,-0.01762
NU260306C00022000,NU,2026-03-06,22.00,call,0.15,0.01,0.00,0,1.36,2134,0,10,2026-02-04,0.39536,0.01458,0.01916,-0.00121,0.00180,0.00020
NU260306P00022000,NU,2026-03-06,22.00,put,4.53,4.72,4.10,369,5.35,311,1,0,2026-02-04,0.01488,-1.00000,0.00000,0.00219,0.00000,-0.01803
NU260306C00022500,NU,2026-03-06,22.50,call,0.00,0.01,0.00,0,2.17,2016,0,0,2026-02-04,0.42462,0.01364,0.01684,-0.00123,0.00170,0.00018
NU260306P00022500,NU,2026-03-06,22.50,put,0.00,5.65,4.60,238,6.70,212,0,0,2026-02-04,0.78559,-0.86724,0.05599,-0.01168,0.01047,-0.01677
NU260306C00023000,NU,2026-03-06,23.00,call,0.00,0.01,0.00,0,0.95,679,0,0,2026-02-04,0.45389,0.01301,0.01513,-0.00126,0.00163,0.00017
NU260306P00023000,NU,2026-03-06,23.00,put,0.00,6.30,5.05,394,7.55,366,0,1,2026-02-04,0.96120,-0.82742,0.05448,-0.01794,0.01247,-0.01675
NU260306C00024000,NU,2026-03-06,24.00,call,0.00,0.01,0.00,0,1.61,592,0,0,2026-02-04,0.51243,0.01237,0.01282,-0.00136,0.00156,0.00016
NU260306P00024000,NU,2026-03-06,24.00,put,0.00,7.55,6.05,181,9.05,176,0,0,2026-02-04,1.24412,-0.78136,0.04860,-0.02777,0.01440,-0.01714
NU260306C00025000,NU,2026-03-06,25.00,call,0.00,0.01,0.00,0,2.14,689,0,0,2026-02-04,0.56121,0.01099,0.01057,-0.00134,0.00141,0.00015
NU260306P00025000,NU,2026-03-06,25.00,put,0.00,8.55,7.05,186,10.05,178,0,0,2026-02-04,1.33192,-0.79050,0.04428,-0.02898,0.01404,-0.01809
NU260313C00005000,NU,2026-03-13,5.00,call,0.00,12.90,11.70,180,14.10,170,0,0,2026-02-04,3.89771,0.94636,0.00516,-0.03145,0.00591,0.00325
NU260313P00005000,NU,2026-03-13,5.00,put,0.00,0.01,0.00,0,2.13,212,0,0,2026-02-04,1.56606,-0.00333,0.00118,-0.00115,0.00054,-0.00007
NU260313C00009000,NU,2026-03-13,9.00,call,0.00,8.62,7.65,242,9.60,241,0,0,2026-02-04,1.93678,0.91110,0.01533,-0.02351,0.00872,0.00698
NU260313P00009000,NU,2026-03-13,9.00,put,0.00,0.01,0.00,0,1.20,232,0,0,2026-02-04,0.85388,-0.00633,0.00385,-0.00110,0.00097,-0.00012
NU260313C00010000,NU,2026-03-13,10.00,call,0.00,7.47,6.50,226,8.45,237,0,0,2026-02-04,1.51728,0.91150,0.01951,-0.01862,0.00869,0.00815
NU260313P00010000,NU,2026-03-13,10.00,put,0.00,0.01,0.00,0,0.95,236,0,0,2026-02-04,0.71730,-0.00697,0.00499,-0.00101,0.00105,-0.00013
NU260313C00011000,NU,2026-03-13,11.00,call,0.00,6.75,5.85,226,7.65,238,0,0,2026-02-04,1.56606,0.87121,0.02477,-0.02491,0.01139,0.00819
NU260313P00011000,NU,2026-03-13,11.00,put,0.00,0.01,0.00,0,2.20,274,0,0,2026-02-04,0.60023,-0.00822,0.00690,-0.00097,0.00122,-0.00015
NU260313C00012000,NU,2026-03-13,12.00,call,0.00,5.70,4.90,210,6.50,242,0,0,2026-02-04,1.30265,0.85518,0.03226,-0.02261,0.01234,0.00897
NU260313P00012000,NU,2026-03-13,12.00,put,0.00,0.01,0.00,0,2.22,243,0,0,2026-02-04,0.49292,-0.00993,0.00992,-0.00094,0.00144,-0.00018
NU260313C00012500,NU,2026-03-13,12.50,call,0.00,5.30,4.40,215,6.20,242,0,0,2026-02-04,1.27338,0.83476,0.03601,-0.02406,0.01346,0.00903
NU260313P00012500,NU,2026-03-13,12.50,put,0.00,0.01,0.00,0,2.23,240,0,0,2026-02-04,0.44414,-0.01132,0.01233,-0.00095,0.00161,-0.00021
NU260313C00013000,NU,2026-03-13,13.00,call,0.00,4.29,2.87,265,5.70,238,0,0,2026-02-04,0.74657,0.89759,0.04414,-0.01086,0.00968,0.01114
NU260313P00013000,NU,2026-03-13,13.00,put,0.00,0.01,0.00,0,2.24,236,0,0,2026-02-04,0.39536,-0.01278,0.01540,-0.00093,0.00179,-0.00023
NU260313C00013500,NU,2026-03-13,13.50,call,0.00,3.99,2.88,239,5.10,226,0,0,2026-02-04,0.84413,0.84380,0.05236,-0.01584,0.01298,0.01051
NU260313P00013500,NU,2026-03-13,13.50,put,0.00,0.01,0.00,0,2.26,229,0,0,2026-02-04,0.34658,-0.01432,0.01938,-0.00090,0.00197,-0.00026
NU260313C00014000,NU,2026-03-13,14.00,call,0.00,3.37,2.18,228,4.55,213,0,0,2026-02-04,0.65876,0.85400,0.06414,-0.01216,0.01241,0.01132
NU260313P00014000,NU,2026-03-13,14.00,put,0.00,0.01,0.00,0,2.29,226,0,0,2026-02-04,0.29780,-0.01592,0.02470,-0.00084,0.00216,-0.00028
NU260313C00014500,NU,2026-03-13,14.50,call,0.00,2.92,1.73,296,4.10,319,0,0,2026-02-04,0.61974,0.82367,0.07713,-0.01286,0.01404,0.01125
NU260313P00014500,NU,2026-03-13,14.50,put,0.00,0.51,0.10,36,0.92,149,0,0,2026-02-04,0.72706,-0.20499,0.07211,-0.01473,0.01540,-0.00405
NU260313C00015000,NU,2026-03-13,15.00,call,0.00,2.54,1.29,458,3.80,322,0,0,2026-02-04,0.60999,0.77835,0.08996,-0.01435,0.01611,0.01085
NU260313P00015000,NU,2026-03-13,15.00,put,0.00,0.33,0.23,16,0.42,22,0,1,2026-02-04,0.52218,-0.19346,0.09696,-0.01013,0.01487,-0.00367
NU260313C00015500,NU,2026-03-13,15.50,call,2.60,2.01,1.90,13,2.13,74,4,0,2026-02-04,0.50267,0.75415,0.11562,-0.01267,0.01707,0.01098
NU260313P00015500,NU,2026-03-13,15.50,put,0.00,0.43,0.34,2,0.52,47,0,0,2026-02-04,0.50267,-0.24585,0.11562,-0.01113,0.01707,-0.00468
NU260313C00016000,NU,2026-03-13,16.00,call,1.87,1.66,1.54,27,1.78,315,11,0,2026-02-04,0.49292,0.68997,0.13208,-0.01374,0.01912,0.01022
NU260313P00016000,NU,2026-03-13,16.00,put,0.50,0.55,0.49,576,0.62,19,1,0,2026-02-04,0.47340,-0.30507,0.13656,-0.01157,0.01898,-0.00581
NU260313C00016500,NU,2026-03-13,16.50,call,1.36,1.36,1.25,176,1.47,538,15,2,2026-02-04,0.49292,0.61779,0.14280,-0.01468,0.02067,0.00928
NU260313P00016500,NU,2026-03-13,16.50,put,0.64,0.75,0.66,230,0.84,272,2,0,2026-02-04,0.47340,-0.37991,0.14841,-0.01248,0.02063,-0.00731
NU260313C00017000,NU,2026-03-13,17.00,call,1.05,1.05,0.97,176,1.14,169,2,1,2026-02-04,0.46365,0.54251,0.15788,-0.01429,0.02150,0.00830
NU260313P00017000,NU,2026-03-13,17.00,put,0.93,0.98,0.88,105,1.08,181,45,3,2026-02-04,0.47340,-0.45714,0.15461,-0.01288,0.02149,-0.00888
NU260313C00017500,NU,2026-03-13,17.50,call,1.81,0.85,0.73,244,0.97,284,0,6,2026-02-04,0.47340,0.46626,0.15496,-0.01449,0.02154,0.00719
NU260313P00017500,NU,2026-03-13,17.50,put,1.10,1.25,1.14,133,1.35,154,1,0,2026-02-04,0.47340,-0.53374,0.15496,-0.01275,0.02154,-0.01048
NU260313C00018000,NU,2026-03-13,18.00,call,0.00,0.64,0.55,21,0.72,169,0,0,2026-02-04,0.46365,0.38957,0.15266,-0.01362,0.02078,0.00608
NU260313P00018000,NU,2026-03-13,18.00,put,0.00,1.55,1.46,97,1.64,114,0,0,2026-02-04,0.46365,-0.61043,0.15266,-0.01183,0.02078,-0.01210
NU260313C00018500,NU,2026-03-13,18.50,call,0.96,0.51,0.40,201,0.62,510,0,1,2026-02-04,0.47340,0.32514,0.14032,-0.01298,0.01951,0.00510
NU260313P00018500,NU,2026-03-13,18.50,put,0.00,1.86,1.68,59,2.04,33,0,0,2026-02-04,0.44414,-0.68894,0.14680,-0.01014,0.01915,-0.01377
NU260313C00019000,NU,2026-03-13,19.00,call,0.00,0.40,0.30,13,0.49,36,0,0,2026-02-04,0.48316,0.26945,0.12616,-0.01210,0.01790,0.00424
NU260313P00019000,NU,2026-03-13,19.00,put,0.00,2.24,2.06,10,2.41,28,0,0,2026-02-04,0.44414,-0.75221,0.13141,-0.00879,0.01714,-0.01525
NU260313C00019500,NU,2026-03-13,19.50,call,0.00,0.30,0.22,16,0.39,25,0,0,2026-02-04,0.48316,0.21671,0.11211,-0.01072,0.01591,0.00343
NU260313P00019500,NU,2026-03-13,19.50,put,0.00,2.54,1.93,383,3.15,233,0,0,2026-02-04,0.36609,-0.85928,0.11259,-0.00428,0.01210,-0.01740
NU260313C00020000,NU,2026-03-13,20.00,call,0.00,0.22,0.13,4,0.31,14,0,0,2026-02-04,0.48316,0.17158,0.09723,-0.00928,0.01379,0.00273
NU260313P00020000,NU,2026-03-13,20.00,put,0.00,3.03,1.85,484,4.20,395,0,0,2026-02-04,0.40511,-0.87653,0.09297,-0.00426,0.01106,-0.01820
NU260313C00020500,NU,2026-03-13,20.50,call,0.00,0.01,0.00,0,2.24,364,0,0,2026-02-04,0.26853,0.01831,0.03086,-0.00091,0.00243,0.00031
NU260313P00020500,NU,2026-03-13,20.50,put,0.00,3.54,2.28,321,4.80,310,0,0,2026-02-04,0.45389,-0.88289,0.07994,-0.00468,0.01066,-0.01882
NU260313C00021000,NU,2026-03-13,21.00,call,0.00,0.01,0.00,0,2.22,320,0,0,2026-02-04,0.29780,0.01659,0.02558,-0.00093,0.00224,0.00028
NU260313P00021000,NU,2026-03-13,21.00,put,0.00,3.98,2.75,333,5.20,303,0,0,2026-02-04,0.43438,-0.92271,0.06153,-0.00264,0.00785,-0.01995
NU260313C00021500,NU,2026-03-13,21.50,call,0.00,0.01,0.00,0,2.20,348,0,0,2026-02-04,0.32707,0.01553,0.02201,-0.00096,0.00211,0.00026
NU260313P00021500,NU,2026-03-13,21.50,put,0.00,4.47,3.20,213,5.75,208,0,0,2026-02-04,0.46365,-0.93111,0.05279,-0.00248,0.00719,-0.02060
NU260313C00022000,NU,2026-03-13,22.00,call,0.00,0.01,0.00,0,2.18,364,0,0,2026-02-04,0.35633,0.01489,0.01949,-0.00101,0.00204,0.00025
NU260313P00022000,NU,2026-03-13,22.00,put,0.00,4.55,3.65,207,5.45,211,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.00219,0.00000,-0.02222
NU260313C00022500,NU,2026-03-13,22.50,call,0.16,0.01,0.00,0,2.17,1088,0,1,2026-02-04,0.38560,0.01455,0.01766,-0.00107,0.00200,0.00024
NU260313P00022500,NU,2026-03-13,22.50,put,0.00,5.62,4.55,212,6.70,208,0,0,2026-02-04,0.69779,-0.87049,0.05580,-0.00874,0.01143,-0.02072
NU260313C00023000,NU,2026-03-13,23.00,call,0.00,0.01,0.00,0,2.17,1003,0,0,2026-02-04,0.40511,0.01250,0.01474,-0.00098,0.00175,0.00021
NU260313P00023000,NU,2026-03-13,23.00,put,5.65,5.90,5.05,221,6.75,208,1,1,2026-02-04,0.37584,-0.99236,0.01034,0.00169,0.00114,-0.02310
NU260313C00023500,NU,2026-03-13,23.50,call,0.00,0.01,0.00,0,1.80,1002,0,0,2026-02-04,0.43438,0.01265,0.01389,-0.00106,0.00177,0.00021
NU260313P00023500,NU,2026-03-13,23.50,put,0.00,6.75,5.55,212,7.95,207,0,0,2026-02-04,0.88315,-0.83980,0.05088,-0.01365,0.01320,-0.02133
NU260313C00024000,NU,2026-03-13,24.00,call,0.00,0.01,0.00,0,1.15,323,0,0,2026-02-04,0.46365,0.01290,0.01323,-0.00115,0.00180,0.00021
NU260313P00024000,NU,2026-03-13,24.00,put,0.00,7.55,6.05,179,9.05,183,0,0,2026-02-04,1.12705,-0.77876,0.04864,-0.02244,0.01610,-0.02109
NU260313C00025000,NU,2026-03-13,25.00,call,0.00,0.01,0.00,0,2.15,364,0,0,2026-02-04,0.50267,0.01074,0.01042,-0.00106,0.00154,0.00018
NU260313P00025000,NU,2026-03-13,25.00,put,0.00,8.55,7.05,179,10.05,157,0,0,2026-02-04,1.20509,-0.78833,0.04434,-0.02336,0.01569,-0.02227
NU260320C00001000,NU,2026-03-20,1.00,call,16.95,15.95,15.55,304,16.35,30,0,5,2026-02-04,0.01488,1.00000,0.00000,-0.00010,0.00000,0.00120
NU260320P00001000,NU,2026-03-20,1.00,put,0.00,0.01,0.00,0,0.01,50,0,0,2026-02-04,3.35138,-0.00126,0.00021,-0.00093,0.00025,-0.00004
NU260320C00002000,NU,2026-03-20,2.00,call,0.00,15.28,14.55,224,16.00,147,0,0,2026-02-04,4.34648,0.98524,0.00145,-0.01105,0.00221,0.00179
NU260320P00002000,NU,2026-03-20,2.00,put,0.00,0.01,0.00,0,0.01,25,0,0,2026-02-04,2.49287,-0.00180,0.00039,-0.00096,0.00034,-0.00005
NU260320C00003000,NU,2026-03-20,3.00,call,0.00,14.20,13.35,223,15.05,147,0,0,2026-02-04,3.15626,0.98366,0.00219,-0.00889,0.00241,0.00306
NU260320P00003000,NU,2026-03-20,3.00,put,0.00,0.01,0.00,0,0.75,636,0,0,2026-02-04,2.01483,-0.00227,0.00060,-0.00096,0.00042,-0.00006
NU260320C00004000,NU,2026-03-20,4.00,call,0.00,13.32,12.65,223,14.00,132,0,0,2026-02-04,2.98066,0.97263,0.00358,-0.01294,0.00373,0.00390
NU260320P00004000,NU,2026-03-20,4.00,put,0.00,0.01,0.00,0,0.75,638,0,0,2026-02-04,1.69289,-0.00285,0.00087,-0.00099,0.00052,-0.00007
NU260320C00005000,NU,2026-03-20,5.00,call,0.00,12.38,11.70,223,13.05,136,0,0,2026-02-04,2.66847,0.96328,0.00510,-0.01480,0.00475,0.00484
NU260320P00005000,NU,2026-03-20,5.00,put,0.00,0.01,0.00,0,0.75,2148,0,0,2026-02-04,1.43923,-0.00336,0.00119,-0.00097,0.00060,-0.00008
NU260320C00006000,NU,2026-03-20,6.00,call,10.87,11.30,10.65,372,11.95,218,0,1,2026-02-04,2.13190,0.96284,0.00644,-0.01213,0.00480,0.00613
NU260320P00006000,NU,2026-03-20,6.00,put,0.01,0.01,0.00,0,0.03,2114,487,456,2026-02-04,1.23436,-0.00394,0.00160,-0.00096,0.00069,-0.00009
NU260320C00010000,NU,2026-03-20,10.00,call,8.10,7.38,6.65,1353,8.10,1308,0,127,2026-02-04,1.28314,0.92311,0.01903,-0.01326,0.00852,0.01004
NU260320P00010000,NU,2026-03-20,10.00,put,0.00,0.01,0.00,0,0.06,2258,0,3,2026-02-04,0.65876,-0.00697,0.00499,-0.00085,0.00115,-0.00015
NU260320C00011000,NU,2026-03-20,11.00,call,7.62,6.42,5.80,831,7.05,587,0,8,2026-02-04,1.13680,0.90564,0.02504,-0.01374,0.00994,0.01084
NU260320P00011000,NU,2026-03-20,11.00,put,0.00,0.04,0.01,1165,0.08,454,0,51,2026-02-04,0.68803,-0.02471,0.01423,-0.00263,0.00342,-0.00056
NU260320C00012000,NU,2026-03-20,12.00,call,5.05,5.20,5.05,194,5.35,385,2,3,2026-02-04,0.72706,0.93675,0.02889,-0.00713,0.00734,0.01295
NU260320P00012000,NU,2026-03-20,12.00,put,0.00,0.07,0.03,2193,0.10,2332,0,102,2026-02-04,0.62950,-0.04196,0.02408,-0.00371,0.00529,-0.00094
NU260320C00013000,NU,2026-03-20,13.00,call,4.15,4.20,4.05,571,4.35,160,2,49,2026-02-04,0.58072,0.92771,0.04011,-0.00652,0.00813,0.01397
NU260320P00013000,NU,2026-03-20,13.00,put,0.11,0.12,0.10,21,0.14,900,1,2674,2026-02-04,0.58072,-0.07229,0.04011,-0.00523,0.00813,-0.00163
NU260320C00014000,NU,2026-03-20,14.00,call,3.37,3.28,3.20,1503,3.35,1093,88,715,2026-02-04,0.53194,0.87975,0.06373,-0.00832,0.01184,0.01409
NU260320P00014000,NU,2026-03-20,14.00,put,0.19,0.21,0.18,422,0.23,76,24,3567,2026-02-04,0.54169,-0.12385,0.06389,-0.00721,0.01209,-0.00280
NU260320C00015000,NU,2026-03-20,15.00,call,3.60,2.44,2.29,2347,2.58,1957,0,2099,2026-02-04,0.49292,0.80218,0.09548,-0.01032,0.01644,0.01352
NU260320P00015000,NU,2026-03-20,15.00,put,0.35,0.35,0.32,1787,0.39,367,102,3740,2026-02-04,0.49292,-0.19782,0.09548,-0.00884,0.01644,-0.00448
NU260320C00016000,NU,2026-03-20,16.00,call,1.78,1.71,1.65,1327,1.78,1154,25,1696,2026-02-04,0.47340,0.68612,0.12679,-0.01227,0.02096,0.01202
NU260320P00016000,NU,2026-03-20,16.00,put,0.62,0.64,0.59,71,0.69,2117,2158,13508,2026-02-04,0.48316,-0.31617,0.12462,-0.01094,0.02103,-0.00726
NU260320C00017000,NU,2026-03-20,17.00,call,1.17,1.12,1.08,314,1.17,348,82,10765,2026-02-04,0.45389,0.54542,0.14777,-0.01290,0.02342,0.00985
NU260320P00017000,NU,2026-03-20,17.00,put,1.00,1.04,1.00,35,1.09,510,1355,6065,2026-02-04,0.46365,-0.45420,0.14465,-0.01146,0.02342,-0.01058
NU260320C00018000,NU,2026-03-20,18.00,call,0.71,0.68,0.60,2483,0.76,1716,2118,5299,2026-02-04,0.44414,0.39840,0.14705,-0.01212,0.02281,0.00735
NU260320P00018000,NU,2026-03-20,18.00,put,1.55,1.60,1.55,742,1.65,321,14,5960,2026-02-04,0.45389,-0.59816,0.14421,-0.01061,0.02286,-0.01421
NU260320C00019000,NU,2026-03-20,19.00,call,0.46,0.42,0.37,1592,0.48,1359,3393,15762,2026-02-04,0.45389,0.27703,0.12485,-0.01063,0.01979,0.00517
NU260320P00019000,NU,2026-03-20,19.00,put,2.29,2.33,2.28,392,2.39,349,3,267,2026-02-04,0.45389,-0.72297,0.12485,-0.00875,0.01979,-0.01763
NU260320C00020000,NU,2026-03-20,20.00,call,0.26,0.26,0.22,998,0.29,515,43,5242,2026-02-04,0.46365,0.18552,0.09760,-0.00861,0.01580,0.00349
NU260320P00020000,NU,2026-03-20,20.00,put,2.91,3.17,3.10,404,3.25,610,9,86,2026-02-04,0.47340,-0.80860,0.09744,-0.00698,0.01611,-0.02041
NU260320C00021000,NU,2026-03-20,21.00,call,0.17,0.16,0.12,1953,0.20,1942,1289,32211,2026-02-04,0.47340,0.12109,0.07196,-0.00659,0.01190,0.00230
NU260320P00021000,NU,2026-03-20,21.00,put,3.70,4.15,4.00,703,4.30,1268,60,120,2026-02-04,0.55145,-0.83618,0.07582,-0.00732,0.01460,-0.02216
NU260320C00022000,NU,2026-03-20,22.00,call,0.15,0.12,0.10,8,0.14,2526,0,4458,2026-02-04,0.51243,0.09193,0.05448,-0.00582,0.00975,0.00174
NU260320P00022000,NU,2026-03-20,22.00,put,0.00,5.08,4.75,266,5.40,160,0,0,2026-02-04,0.58072,-0.87500,0.05999,-0.00604,0.01216,-0.02408
NU260320C00023000,NU,2026-03-20,23.00,call,0.07,0.07,0.04,1318,0.11,1849,51,272,2026-02-04,0.51243,0.05719,0.03789,-0.00404,0.00678,0.00109
NU260320P00023000,NU,2026-03-20,23.00,put,0.00,6.00,5.70,566,6.30,279,0,1,2026-02-04,0.58072,-0.91478,0.04543,-0.00393,0.00921,-0.02601
NU260320C00024000,NU,2026-03-20,24.00,call,0.06,0.06,0.01,2274,0.10,52,0,75,2026-02-04,0.55145,0.04684,0.03004,-0.00370,0.00578,0.00089
NU260320P00024000,NU,2026-03-20,24.00,put,0.00,6.85,6.05,235,7.65,45,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.00238,0.00000,-0.02880
NU260320C00025000,NU,2026-03-20,25.00,call,0.01,0.01,0.00,0,0.54,2322,0,64,2026-02-04,0.46365,0.01128,0.01081,-0.00094,0.00175,0.00022
NU260320P00025000,NU,2026-03-20,25.00,put,0.00,7.75,7.05,221,8.45,30,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.00248,0.00000,-0.03001
NU260417C00001000,NU,2026-04-17,1.00,call,0.00,16.35,15.55,226,17.15,395,0,0,2026-02-04,5.20500,0.99146,0.00059,-0.00639,0.00175,0.00104
NU260417P00001000,NU,2026-04-17,1.00,put,0.00,0.01,0.00,0,0.28,1015,0,0,2026-02-04,2.61969,-0.00125,0.00021,-0.00056,0.00031,-0.00006
NU260417C00002000,NU,2026-04-17,2.00,call,0.00,15.35,14.55,227,16.15,396,0,0,2026-02-04,3.62455,0.98380,0.00148,-0.00784,0.00306,0.00275
NU260417P00002000,NU,2026-04-17,2.00,put,0.00,0.01,0.00,0,0.33,1021,0,1,2026-02-04,1.95629,-0.00182,0.00039,-0.00059,0.00044,-0.00008
NU260417C00002500,NU,2026-04-17,2.50,call,0.00,14.68,13.70,177,15.65,187,0,0,2026-02-04,2.63920,0.98708,0.00167,-0.00483,0.00252,0.00418
NU260417P00002500,NU,2026-04-17,2.50,put,0.00,0.01,0.00,0,0.43,431,0,0,2026-02-04,1.74167,-0.00202,0.00049,-0.00058,0.00048,-0.00009
NU260417C00003000,NU,2026-04-17,3.00,call,15.00,14.25,13.35,460,15.15,527,0,1,2026-02-04,2.60018,0.98154,0.00230,-0.00642,0.00342,0.00484
NU260417P00003000,NU,2026-04-17,3.00,put,0.00,0.01,0.00,0,0.26,964,0,0,2026-02-04,1.57582,-0.00225,0.00059,-0.00058,0.00053,-0.00009
NU260417C00004000,NU,2026-04-17,4.00,call,13.69,13.43,12.70,542,14.15,513,0,1,2026-02-04,2.53189,0.96830,0.00372,-0.00977,0.00538,0.00602
NU260417P00004000,NU,2026-04-17,4.00,put,0.00,0.01,0.00,0,0.28,1221,0,0,2026-02-04,1.32216,-0.00279,0.00086,-0.00059,0.00065,-0.00011
NU260417C00005000,NU,2026-04-17,5.00,call,13.00,12.38,11.55,431,13.20,529,0,2,2026-02-04,2.06361,0.96428,0.00504,-0.00891,0.00594,0.00795
NU260417P00005000,NU,2026-04-17,5.00,put,0.00,0.01,0.00,0,0.24,1160,0,2,2026-02-04,1.12705,-0.00335,0.00118,-0.00059,0.00076,-0.00013
NU260417C00006000,NU,2026-04-17,6.00,call,0.00,11.22,10.25,229,12.20,397,0,0,2026-02-04,1.49777,0.97198,0.00568,-0.00559,0.00486,0.01050
NU260417P00006000,NU,2026-04-17,6.00,put,0.00,0.01,0.00,0,0.24,922,0,36,2026-02-04,0.96120,-0.00376,0.00154,-0.00056,0.00085,-0.00015
NU260417C00007000,NU,2026-04-17,7.00,call,9.75,10.40,9.70,1437,11.10,1461,0,560,2026-02-04,1.55630,0.94964,0.00882,-0.00905,0.00784,0.01136
NU260417P00007000,NU,2026-04-17,7.00,put,0.00,0.01,0.00,0,0.25,966,0,34,2026-02-04,0.83437,-0.00463,0.00214,-0.00058,0.00102,-0.00018
NU260417C00008000,NU,2026-04-17,8.00,call,8.87,9.40,8.60,779,10.20,818,0,50,2026-02-04,1.34167,0.94259,0.01135,-0.00877,0.00870,0.01311
NU260417P00008000,NU,2026-04-17,8.00,put,0.00,0.01,0.00,0,0.25,1343,0,6,2026-02-04,0.71730,-0.00536,0.00284,-0.00057,0.00116,-0.00020
NU260417C00009000,NU,2026-04-17,9.00,call,8.90,8.47,7.70,588,9.25,644,0,20,2026-02-04,1.23436,0.92639,0.01496,-0.00977,0.01055,0.01439
NU260417P00009000,NU,2026-04-17,9.00,put,0.00,0.01,0.00,0,0.06,2554,0,202,2026-02-04,0.60999,-0.00597,0.00367,-0.00053,0.00128,-0.00022
